URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Additional Attribution Statement,Author Name,Licence URL,routing_approval,api_endpoint,ODI Certificate,Publication Date,Documentation,Additional Licence Information,Update Frequency,Re-user Guidelines,source_link,owner_uid,provenance
https://data.bathhacked.org/d/j6pz-yw5d,j6pz-yw5d,true,false,,data.bathhacked.org,dataset,BANES Estimated Traffic Volumes – major roads – vehicle miles,"This file contains the annual traffic (otherwise known as volume of traffic) on each link of
the major road network. This is calculated by multiplying the AADF by the corresponding
length of road and by the number of days in the year. So one vehicle travelling one mile a
day for a year would equal 365 vehicle miles. Traffic figures are presented in thousand
vehicle miles, so a count point with a traffic volume of 20,000 vehicle miles in one year will
be presented as 20.0. Traffic volumes for major roads can be added together to the
vehicle mileage for that areas major roads. A description of how annual road traffic
estimates are produced is available at https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/270083/contents-page.pdf.

SEE ATTACHED PDF for description of columns",326,10/19/2014 03:42:00 PM +0000,10/19/2014 03:45:00 PM +0000,Transport,"traffic,geo",84,Mark Owen,,,published,,,Department for Transport,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/j6pz-yw5d.json,,,,UK Open Government Licence V2.0,Annual,,http://www.dft.gov.uk/traffic-counts/cp.php?la=Bath+and+North+East+Somerset,kii3-un88,official
https://data.bathhacked.org/d/htcu-spec,htcu-spec,true,false,,data.bathhacked.org,dataset,BANES Premises Licences,"Includes licences for three licence types: Premises, Club premises and Event notices. Will contain details of activities at the premises and sale of alcohol.",296,10/18/2014 12:17:00 PM +0000,07/13/2019 08:03:00 PM +0000,Government and Society,,79,Dave,,,published,,,,Contains public sector information licensed under the Open Government Licence v2.0.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/htcu-spec.json,,,,UK Open Government Licence V2.0,Daily,,,78hi-gya6,official
https://data.bathhacked.org/d/cnmf-qdpb,cnmf-qdpb,true,false,,data.bathhacked.org,dataset,Banes Broadband Survey June 2013,Speeds above 30Mb/s are clamped at 30. Connections below 3 have been clamped at 2. Location is postcode centroid.,364,08/21/2015 04:12:00 PM +0000,08/21/2015 04:12:00 PM +0000,Economy,"broadband,postcodes,locations,geo",70,Mark Owen,,UK Open Government Licence v3,published,,,Ofcom,Contains OS data (c) Crown copyright (2015). Contains Royal Mail data  (c) copyright and database right (2015),,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/cnmf-qdpb.json,,,,Ordnance Survey Open Data Licence,Never,Attribution statement must be applied. Credit to Ofcom suggested.,http://data.gov.uk/dataset/broadband-coverage,kii3-un88,official
https://data.bathhacked.org/d/x3zb-b9py,x3zb-b9py,true,false,,data.bathhacked.org,dataset,Sample School Energy Data (Stacked),"This data is provided as an examplar of school energy use data, to allow development of projects ahead of any full release of school energy use data. Energy use values are kWh/30 mins. See attached metadata.THIS DATA IS PROVIDED FOR PERSONAL, NON-COMMERCIAL USE.",425,02/12/2016 12:29:00 PM +0000,02/12/2016 12:36:00 PM +0000,Environment,"energy,schools,gas,electricity",74,Mark Owen,,,published,,,Philip Haile (Transition Bath),Data provided by Philip Haile (Transition Bath),,,,https://data.bathhacked.org/resource/x3zb-b9py.json,,,,,,Data is licenced under CC BY-NC (https://creativecommons.org/licenses/by-nc/3.0/),,kii3-un88,official
https://data.bathhacked.org/d/jyts-yrn2,jyts-yrn2,true,false,,data.bathhacked.org,dataset,Primary School Admissions 2014/15,"Details of on time applications for Infant, Junior and Primary Schools and details of offers made including the last category offered under the admissions criteria if school oversubscribed. Data sourced from Appendix 1, B&NES Primary Admissions booklet (attached).",298,10/22/2014 08:53:00 PM +0000,10/22/2014 09:18:00 PM +0000,Education,,141,Richard Speigal,,,published,,,Bath & North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/jyts-yrn2.json,,,,UK Open Government Licence V2.0,Never,,http://www.bathnes.gov.uk/services/schools-colleges-and-learning/admissions-schools,3h94-3tka,official
https://data.bathhacked.org/d/p3ch-yw3f,p3ch-yw3f,false,false,,data.bathhacked.org,dataset,BANES Grit Bins,"This dataset contains the location of all grit bins which are within a 20km radius from the centre of the B&NES authority (51.356048 -2.486539) . The data was obtained from the B&NES isharemaps service. Location is specified as a lat, long which was derived from the original easting and northing data. Notes on the location of each bin are provided.",215,08/09/2014 03:15:00 PM +0000,08/09/2014 03:23:00 PM +0000,Government and Society,poi,42,Leigh Dodds,,,published,,,Bath & North East Somerset Council,"Contains information released by permission of Bath and North East Somerset Council, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/p3ch-yw3f.json,,,,UK Open Government Licence V2.0,On change,,http://isharemaps.bathnes.gov.uk/mybathnes.aspx,22aw-9kr4,official
https://data.bathhacked.org/d/rd4k-3gss,rd4k-3gss,true,false,,data.bathhacked.org,dataset,BANES Energy Usage Gas,Bath and north East Somerset Council buildings Gas usage data from 2014.,469,05/10/2016 03:44:00 PM +0000,07/13/2019 08:02:00 PM +0000,Environment,"energy,gas,environment",79,Dave,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/rd4k-3gss.json,,,,UK Open Government Licence V2.0,Daily,,http://www.bathnes.gov.uk,78hi-gya6,official
https://data.bathhacked.org/d/qmrw-fvff,qmrw-fvff,true,false,,data.bathhacked.org,dataset,Premises License - 17.09.14,"Premises licenses extract, provided for Open Data incentive scheme. Eastings/Norhings not provided on advice of LGIU pending clarification with Ordnance Survey.",231,10/10/2014 07:59:00 AM +0000,10/10/2014 08:00:00 AM +0000,Government and Society,licensing; pubs; clubs,76,Jon Poole,,,published,,,,This file contains information published by Bath and North East Somerset under the Open Government License.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/qmrw-fvff.json,https://certificates.theodi.org/datasets/2638/certificates/15037,,,UK Open Government Licence V2.0,Other,,,gsz7-kffz,official
https://data.bathhacked.org/d/9hx2-yxis,9hx2-yxis,true,false,,data.bathhacked.org,dataset,Library Thing: Books Set in Bath,"The LibraryThing (https://www.librarything.com) community maintain metadata about books, including key locations in the text. This dataset contains a list of the Library Thing books that are known to be set in Bath. The dataset includes the Library Thing identifier and the ISBN (if known). Library Thing have APIs to look up additional metadata and book covers.",259,10/14/2014 08:24:00 AM +0000,11/29/2015 07:25:00 PM +0000,Heritage,books,201,Leigh Dodds,,,published,,,Library Thing,Data provided by LibraryThing.com,,http://creativecommons.org/licenses/by/4.0/,,https://data.bathhacked.org/resource/9hx2-yxis.json,,,,Creative Common Attribution (CC-BY),On change,,https://www.librarything.com/place/Bath%2C+Somerset%2C+England%2C+UK,22aw-9kr4,official
https://data.bathhacked.org/d/dw3t-c52c,dw3t-c52c,true,false,,data.bathhacked.org,dataset,National Lottery Grants 1995-2015,"National Lottery Grants given in the BANES area (filtered by the ""Local Authority"" column)

For background information see: http://www.lottery.culture.gov.uk/

The data is re-usable under the Open Government Licence.

To get data / update this dataset:
Go to: http://www.lottery.culture.gov.uk/AdvancedSearch.aspx
Apply filter to Local Authority = Bath and North East Somerset.
Click Search
Click download resources (part1) at the bottom of the page.
Rename file to CSV (Socrata insists that it can't import .txt files)
Click edit, edit working copy, 
Edit again, append & replace, append & replace wizard
Replace. Upload the latest file.
Publish.

Don't try to change the Grant date column from plain text because Socrata doesn't have a ""date"" type.",229,08/19/2015 06:34:00 PM +0000,12/03/2015 07:55:00 PM +0000,Government and Society,"lottery,grants",110,thomasfletcher,fletcher.tom@gmail.com,UK Open Government Licence v3,published,,,,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/dw3t-c52c.json,,,,UK Open Government Licence V2.0,,,http://www.lottery.culture.gov.uk/AdvancedSearch.aspx,j2nn-m7j9,official
https://data.bathhacked.org/d/2nwi-wwk2,2nwi-wwk2,true,false,,data.bathhacked.org,dataset,"""Live"" List of Bicycle Shops in BANES","A list of bicycle shops in BANES, pulled using the Google Places API.",193,08/26/2014 09:09:00 AM +0000,07/13/2019 11:00:00 PM +0000,Transport,"bike,bicycle,cycling,shops",237,jackmcconnell,,,published,,,Google Places,Please follow licensing information from Google: https://developers.google.com/places/policies#logo_requirements,,,,https://data.bathhacked.org/resource/2nwi-wwk2.json,,,,,Weekly,,http://maps.google.com,6a3v-3vgw,official
https://data.bathhacked.org/d/qbgq-tnkt,qbgq-tnkt,true,false,,data.bathhacked.org,dataset,BNB: Books About Bath,"This dataset is an extract from the British National Bibliography (BNB) and contains a list of books published about Bath. Each row of the dataset provide the name, isbn and author name for a published book along with its unique BNB identifier. The same work might appear on multiple rows because it has been published multiple times under different ISBNs or has multiple authors.",193,10/12/2014 03:26:00 PM +0000,10/12/2014 03:49:00 PM +0000,Heritage,books,118,Leigh Dodds,,Public Domain,published,,,British Library,,,http://creativecommons.org/publicdomain/zero/1.0/,,https://data.bathhacked.org/resource/qbgq-tnkt.json,https://certificates.theodi.org/datasets/1063/certificates/14763,,,CC0 Public Domain Dedication,On change,,http://bnb.data.bl.uk/,22aw-9kr4,official
https://data.bathhacked.org/d/pt6r-rckg,pt6r-rckg,true,false,,data.bathhacked.org,dataset,GP Surgeries in Bath and North East Somerset,"Name, Postcode, Latitude, Longitude and phone number for GP Surgeries",181,06/28/2014 04:13:00 PM +0000,06/28/2014 04:15:00 PM +0000,Health,nhs,93,Leigh Dodds,,,published,,,Bath and North East Somerset Council,"Contains information released by permission of Bath and North East Somerset Council, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/pt6r-rckg.json,,,,UK Open Government Licence V2.0,On change,,,22aw-9kr4,official
https://data.bathhacked.org/d/gbqi-3ffv,gbqi-3ffv,true,false,,data.bathhacked.org,dataset,Ratio of house prices to earnings since 1997,This dataset shows the ratio of median house prices to median earnings since 1997.,172,09/06/2014 11:01:00 AM +0000,09/06/2014 11:01:00 AM +0000,Economy,housing,82,Leigh Dodds,,,published,,,Department for Communities and Local Government,Contains public sector information licensed under the Open Government Licence v2.0,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/gbqi-3ffv.json,,,,UK Open Government Licence V2.0,On change,,https://www.gov.uk/government/statistical-data-sets/live-tables-on-housing-market-and-house-prices,22aw-9kr4,official
https://data.bathhacked.org/d/ce47-a7ku,ce47-a7ku,true,false,,data.bathhacked.org,dataset,Bath Local Election Councillor Results,"Results of the 2011 local election, per ward. Dataset will expand to include results of other years and constituencies.",225,11/01/2014 04:29:00 PM +0000,11/01/2014 04:29:00 PM +0000,Government and Society,"local elections,voting,ward",475,danielthepope,,,published,,,BANES,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/ce47-a7ku.json,,,,UK Open Government Licence V2.0,Other,,http://democracy.bathnes.gov.uk/mgManageElectionResults.aspx,fj6j-dm8t,official
https://data.bathhacked.org/d/xd2z-qi2u,xd2z-qi2u,true,false,,data.bathhacked.org,dataset,Management Information - Schools - 1 Sept 2005 To 31 August 2015,Management information published monthly and a one-off publication of inspection outcomes from 2005 to 2015.,234,12/16/2015 08:05:00 PM +0000,12/16/2015 08:10:00 PM +0000,Education,"schools,performance",69,Mark Owen,,UK Open Government Licence v3,published,,,Ofsted,,,,,https://data.bathhacked.org/resource/xd2z-qi2u.json,,,,,Never,,https://www.gov.uk/government/statistical-data-sets/monthly-management-information-ofsteds-school-inspections-outcomes#attachment_1328822,kii3-un88,official
https://data.bathhacked.org/d/qaxq-fdt2,qaxq-fdt2,true,false,,data.bathhacked.org,dataset,Hospital admissions 2013,"The data set shows the number of emergency inpatient spells admitted to providers of NHS healthcare in 2013. A spell starts when a patient is admitted to bed in hospital setting under the care of a consultant and ends on discharge or death.

The majority of these emergency spells for the BANES Registered population are admitted to the RUH but other NHS Trusts also provide care for local patients.

For Information Governance and patient confidentiality any numbers lower than 5 have been suppressed.

Further information is available at the NHS Data Dictionary: http://www.datadictionary.nhs.uk/data_dictionary/nhs_business_definitions/h/hospital_provider_spell_de.asp?shownav=1",222,10/16/2014 09:19:00 PM +0000,10/16/2014 09:19:00 PM +0000,Health,emergencies,86,Richard Speigal,jasonyoung@nhs.net,,published,,,NHS Bath and North East Somerset Clinical Commissioning Group,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/qaxq-fdt2.json,,,,UK Open Government Licence V2.0,Never,,,3h94-3tka,official
https://data.bathhacked.org/d/iygs-iq2b,iygs-iq2b,true,false,,data.bathhacked.org,dataset,Bath Climate Summary (1981-2010),"Climate information for Bath published by the Met Office. Provides monthly and annual temperature ranges, rainfall and other key statistics. This is an archival dataset and will only be updated when the Met Office publish a revised summary. The data is a summary from a weather station located in Bath (51.375, -2.358)",173,08/09/2014 11:28:00 AM +0000,08/09/2014 11:29:00 AM +0000,Environment,"climate,weather",81,Leigh Dodds,,,published,,,Met Office,Contains public sector information licensed under the Open Government Licence,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/iygs-iq2b.json,,,,UK Open Government Licence V2.0,On change,,http://www.metoffice.gov.uk/public/weather/climate/gcnk62de6,22aw-9kr4,official
