PRACTICE_CODE,CCG,CCG Name,Residential LA,ORG_NAME,LSOA_CODE,Male Patients,Female Patients,All Patients
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014427,1,1,2
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014428,5,1,6
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014429,2,2,4
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014431,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014435,0,2,2
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014436,0,1,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014437,1,1,2
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014438,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014462,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014464,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014465,8,13,21
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014466,13,20,33
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014467,24,25,49
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014468,7,6,13
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014475,1,2,3
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014477,2,1,3
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014478,2,2,4
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014479,1,1,2
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014480,0,1,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014481,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014482,1,2,3
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01014483,4,2,6
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01033078,2,5,7
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01033079,1,0,1
L81027,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BATHEASTON MEDICAL CENTRE,E01033080,1,1,2
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014372,0,1,1
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014375,17,14,31
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014397,1,0,1
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014402,2,0,2
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014413,1,0,1
L81029,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,THREE SHIRES MEDICAL PRACTICE,E01014449,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014379,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014382,107,98,205
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014383,305,309,614
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014384,245,256,501
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014385,181,201,382
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014386,377,373,750
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014391,15,10,25
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014392,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014393,47,50,97
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014394,191,190,381
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014396,1,1,2
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014404,0,1,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014418,585,588,1173
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014419,524,505,1029
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014421,2,2,4
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014422,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014424,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014439,12,11,23
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014440,6,7,13
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014441,11,11,22
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014446,66,79,145
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014459,0,1,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014460,1,0,1
L81030,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,HARPTREE SURGERY,E01014472,1,1,2
L81031,11H,NHS Bristol CCG,Bath and North East Somerset,THE ARMADA FAMILY PRACTICE,E01014382,2,2,4
L81031,11H,NHS Bristol CCG,Bath and North East Somerset,THE ARMADA FAMILY PRACTICE,E01014385,2,2,4
L81031,11H,NHS Bristol CCG,Bath and North East Somerset,THE ARMADA FAMILY PRACTICE,E01014425,2,1,3
L81031,11H,NHS Bristol CCG,Bath and North East Somerset,THE ARMADA FAMILY PRACTICE,E01014446,5,6,11
L81031,11H,NHS Bristol CCG,Bath and North East Somerset,THE ARMADA FAMILY PRACTICE,E01014447,342,338,680
L81033,11H,NHS Bristol CCG,Bath and North East Somerset,NIGHTINGALE VALLEY PRACTICE,E01014399,0,1,1
L81033,11H,NHS Bristol CCG,Bath and North East Somerset,NIGHTINGALE VALLEY PRACTICE,E01014403,1,0,1
L81033,11H,NHS Bristol CCG,Bath and North East Somerset,NIGHTINGALE VALLEY PRACTICE,E01014447,3,2,5
L81034,11T,NHS North Somerset CCG,Bath and North East Somerset,NAILSEA FAMILY PRACTICE,E01014382,1,1,2
L81035,11H,NHS Bristol CCG,Bath and North East Somerset,THE MALAGO SURGERY,E01014399,0,1,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014370,42,37,79
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014371,35,24,59
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014372,42,30,72
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014373,1,3,4
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014374,6,4,10
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014375,15,12,27
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014376,3,3,6
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014377,23,16,39
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014379,66,61,127
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014380,25,29,54
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014381,24,29,53
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014387,58,57,115
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014388,27,24,51
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014389,29,26,55
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014390,99,91,190
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014391,0,1,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014392,10,8,18
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014403,0,1,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014405,86,84,170
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014407,43,42,85
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014409,18,14,32
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014410,24,21,45
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014411,18,18,36
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014412,25,27,52
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014413,159,148,307
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014414,38,21,59
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014415,329,336,665
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014416,146,192,338
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014417,320,300,620
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014418,1,0,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014427,41,34,75
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014428,40,21,61
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014429,40,46,86
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014430,32,30,62
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014431,95,84,179
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014432,107,106,213
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014433,84,83,167
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014434,160,174,334
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014435,280,276,556
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014436,304,313,617
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014437,262,270,532
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014438,207,181,388
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014442,4,2,6
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014443,4,1,5
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014444,1,2,3
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014445,0,1,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014448,1,0,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014449,2,1,3
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014455,121,107,228
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014456,168,189,357
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014457,185,199,384
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014458,71,64,135
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014459,1,1,2
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014461,93,96,189
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014462,87,85,172
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014463,78,69,147
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014464,65,78,143
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014465,19,14,33
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014466,27,25,52
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014467,27,19,46
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014468,34,22,56
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014471,1,0,1
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014473,268,264,532
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014474,105,105,210
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014475,272,285,557
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014476,250,223,473
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014477,36,33,69
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014478,31,35,66
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014479,32,41,73
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014480,26,21,47
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014481,134,105,239
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014482,46,42,88
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014483,26,24,50
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01014484,302,271,573
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01033078,45,37,82
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01033079,12,15,27
L81039,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,OLDFIELD SURGERY,E01033080,60,67,127
L81041,11H,NHS Bristol CCG,Bath and North East Somerset,HILLVIEW FAMILY PRACTICE,E01014446,1,0,1
L81041,11H,NHS Bristol CCG,Bath and North East Somerset,HILLVIEW FAMILY PRACTICE,E01014447,2,5,7
L81042,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,KENNEDY WAY SURGERY,E01014480,0,1,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014370,1,0,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014379,24,18,42
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014382,2,2,4
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014383,1,0,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014385,4,10,14
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014386,2,2,4
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014390,1,0,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014391,89,78,167
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014392,231,265,496
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014393,4,2,6
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014394,2,4,6
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014395,185,171,356
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014396,248,271,519
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014397,158,159,317
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014398,212,197,409
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014399,250,234,484
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014400,423,429,852
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014401,243,243,486
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014402,185,201,386
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014403,177,220,397
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014404,178,183,361
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014419,1,0,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014420,1,0,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014425,0,1,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014429,0,1,1
L81045,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST. AUGUSTINES SURGERY,E01014430,3,2,5
