Ref,Kind,Type,Status,ReceivedDate,ClosedDate,ReceivedHow,ReceivedWhere,Location,Latitude,Longitude,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
7b829750624e268709bb7a28ce550d76,Noise Request,Noise complaint,Closed,05/01/2018 10:07:00 AM,07/02/2018 12:00:00 AM,Telephone,In office,"(51.413141304535074, -2.485963581469626)",51.413141304535074,-2.485963581469626,16,47,154,3,1
596792760a75a13fc63953a80a3d1749,General Request,Bonfires,Closed,26/09/2018 04:16:00 PM,01/10/2018 12:00:00 AM,Telephone,,"(51.396627645568365, -2.3956035066400134)",51.396627645568365,-2.395603506640013,20,108,545,5,1
7b94566be4ee75015e41d72d7ba42ff2,Noise Request,Noise complaint,Closed,26/01/2016 05:58:00 PM,19/02/2016 12:00:00 AM,Electronic Mail,Out of hours service,"(51.38625299035151, -2.3657582851804437)",51.386252990351508,-2.365758285180444,35,22,23,7,1
7bc8d30c0db7de1dd2f30455b65f43d0,Noise Request,Noise complaint,Closed,01/04/2015 04:36:00 PM,20/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.38050888474986, -2.3588936179985693)",51.380508884749858,-2.358893617998569,35,20,12,7,1
7bfbf30f133cf87ab0d9374d32a1bd3f,Noise Request,Noise complaint,Closed,25/04/2019 09:59:00 AM,04/06/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.39253660212288, -2.384906959038231)",51.392536602122881,-2.384906959038231,20,107,551,5,1
131ca9a16bfab122a861e34971e6a937,General Request,Light pollution,Closed,13/12/2017 12:32:00 PM,17/01/2018 12:00:00 AM,Telephone,In office,"(51.35474559807709, -2.6297532039620024)",51.354745598077088,-2.629753203962002,6,31,82,21,1
1806f35ab1c921443140eac776e91270,Noise Request,Noise complaint,Closed,28/10/2015 04:10:00 PM,06/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
1813b7c8f7925a7a7e4588cfe86bfd2a,Noise Request,Noise complaint,Closed,20/07/2017 11:20:00 AM,24/07/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.37958748597583, -2.361213975941544)",51.379587485975833,-2.361213975941544,35,20,14,7,1
7c08a77b29255adf5b5f445d0dcd3332,General Request,Accumulations (including refuse & litter,Closed,16/03/2015 10:44:00 AM,27/03/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.32808823368286, -2.474685422416968)",51.328088233682863,-2.474685422416968,14,88,457,16,1
7c234c291d4d882372006661e775003e,Noise Request,Noise complaint,Closed,12/09/2018 09:10:00 AM,12/09/2018 12:00:00 AM,Telephone,In office,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
7c342d8564212842980e48ea7f8981bd,Noise Request,Noise complaint,Closed,26/02/2019 01:54:00 PM,26/02/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
7c408889503a214d29b80fb57ca4d773,Noise Request,Noise complaint,Closed,27/07/2015 01:24:00 PM,24/08/2015 12:00:00 AM,,In office,"(51.37983185208338, -2.3967858219702665)",51.379831852083377,-2.396785821970266,28,92,479,11,1
7c54052b6d00a4417c85786bea0adb9a,Noise Request,Noise complaint,Closed,01/06/2015 03:32:00 PM,07/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.3136280146523, -2.427631427580132)",51.313628014652302,-2.427631427580132,15,73,378,22,1
7c55e6ca5d052acd1c79730c261b29c3,Noise Request,Noise complaint,Closed,29/02/2016 10:23:00 AM,30/03/2016 12:00:00 AM,Electronic Mail,In office,"(51.29594402767624, -2.4414027303041865)",51.295944027676242,-2.441402730304186,12,76,406,24,1
7c598c48f7e50f0041b4989df25e5584,General Request,Rat Complaint,Closed,31/07/2015 03:41:00 PM,16/09/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.377806621180824, -2.364952029768889)",51.377806621180824,-2.364952029768889,33,109,561,12,1
7c7560ea94720e01953d95fc2b409b40,Noise Request,Noise complaint,Closed,08/11/2016 03:17:00 AM,10/11/2016 12:00:00 AM,Telephone,Out of hours service,"(51.2813804826659, -2.496115462926362)",51.281380482665902,-2.496115462926362,25,14,292,27,1
7c79b1743ca2e7355389a9e58a0001d6,General Request,Accumulations (including refuse & litter,Closed,06/01/2015 09:57:00 AM,23/01/2015 12:00:00 AM,Electronic Mail,In office,"(51.396728328451594, -2.34313362580243)",51.396728328451594,-2.34313362580243,23,58,224,4,1
7c84c0f211491ac27268a7071010502b,General Request,Bonfires,Closed,18/09/2018 11:12:00 AM,18/10/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.37063016298372, -2.388953281909368)",51.370630162983723,-2.388953281909368,27,85,441,15,1
7c8db02d22d2cd1fc8d6469658fac085,Noise Request,Noise complaint,Closed,12/02/2018 10:38:00 AM,22/02/2018 12:00:00 AM,Noise Mobile App,In office,"(51.37421912168629, -2.3512923121365334)",51.374219121686288,-2.351292312136533,33,111,573,12,1
7c9636891809940888976e5ff7dd885b,General Request,Bonfires,Closed,09/03/2015 09:09:00 AM,16/04/2015 12:00:00 AM,Telephone,In office,"(51.388687903810045, -2.535258189111896)",51.388687903810045,-2.535258189111896,7,74,398,20,1
7c9cb74f10e40eeb6273047faddb6931,Noise Request,Noise complaint,Closed,12/09/2019 07:58:00 AM,24/10/2019 12:00:00 AM,Electronic Mail,,"(51.38473045118945, -2.3514594637031228)",51.384730451189448,-2.351459463703123,22,30,74,12,1
7ca420c05494c4cd539a9f58df368997,General Request,Accumulations (including refuse & litter,Closed,02/11/2015 11:16:00 AM,02/11/2015 12:00:00 AM,Council Connect,In office,"(51.380131731767115, -2.394039631715967)",51.380131731767115,-2.394039631715967,28,92,482,11,1
7caff9ab42ce7b3d6667e4456125798a,Noise Request,Noise complaint,Closed,29/10/2018 11:12:00 AM,29/10/2018 12:00:00 AM,Telephone,In office,"(51.39085035380499, -2.357068980458069)",51.390850353804993,-2.357068980458069,36,94,488,6,1
7cbfbabac6c901d31e0c871af414fd6d,Noise Request,,Closed,27/11/2017 12:32:00 PM,27/11/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
7cc107341f490bdb9230aa11f3ff7680,General Request,Odour/Fumes,Closed,13/12/2016 11:10:00 AM,14/12/2016 12:00:00 AM,Telephone,In office,"(51.35888077697578, -2.5525417430394635)",51.358880776975781,-2.552541743039464,5,34,102,20,1
7cccef405c86333256a1ceb87f6e0559,General Request,Accumulations (including refuse & litter,Closed,17/01/2019 11:31:00 AM,22/01/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.37063016298372, -2.388953281909368)",51.370630162983723,-2.388953281909368,27,85,441,15,1
7cdfd6c704c3663eb7fe2e7477700383,Noise Request,Noise complaint,Closed,05/12/2018 11:38:00 AM,18/12/2018 12:00:00 AM,Electronic Mail,In office,"(51.405625710612604, -2.554303147423311)",51.405625710612604,-2.554303147423311,7,75,403,20,1
7cfa9f5feb8a4b22f750ee17afd297a5,Noise Request,Noise complaint,Closed,11/02/2016 01:48:00 PM,07/03/2016 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38770407502211, -2.4014193430473516)",51.387704075022107,-2.401419343047352,29,17,321,8,1
7d061621d7a87e457ffa6fd019f40416,Noise Request,Noise complaint,Closed,10/01/2018 10:05:00 AM,17/01/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.38425183670525, -2.357724573930878)",51.384251836705253,-2.357724573930878,35,20,6,7,1
7d07701b1debe0bc706e44fc610eaa9a,General Request,Bonfires,Closed,09/04/2019 12:37:00 PM,08/05/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.36272080857141, -2.341524868530961)",51.36272080857141,-2.341524868530961,19,37,113,18,1
7d0cad6ab6a3fa847955078b66481857,General Request,Light pollution,Closed,21/02/2018 12:35:00 PM,05/03/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.28558869654582, -2.4585222020166455)",51.285588696545823,-2.458522202016646,26,99,512,26,1
7d1a511cb0d67d0664b84908d576825a,Noise Request,Noise complaint,Closed,08/11/2017 02:21:00 PM,08/11/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.37640189690852, -2.3797194791201552)",51.376401896908519,-2.379719479120155,31,63,349,14,1
082cf052d91c3bdc8196b0619ace89e3,Noise Request,Noise complaint,Closed,26/09/2016 02:11:00 PM,19/01/2017 12:00:00 AM,Telephone,In office,"(51.40134067609982, -2.345710123542103)",51.401340676099821,-2.345710123542103,23,56,218,4,1
116d41e968aeee34a31b8e94fb138bbb,General Request,Bonfires,Closed,14/09/2018 03:37:00 PM,29/10/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.3421612609587, -2.496204049806211)",51.342161260958697,-2.496204049806211,8,40,128,16,1
