id,title,date,easting,northing,homepage,image,thumbnail,usage terms,location,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
eaw047199,"Purnell and Sons Ltd Printing Works, Paulton, 1952. This image was marked by Aerofilms Ltd for photo editing.",1952/10/09,364998,156757,http://www.britainfromabove.org.uk/image/eaw047199,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW047199.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW047199.jpg,http://www.britainfromabove.org.uk/download/EAW047199,"(51.308835684044716, -2.5035328698340877)",13,362,23,1,68
eaw002935,"Industry at Bath Riverside including the Victoria Works and Avonbank Works, Bath, 1946",1946/10/02,374029,164926,http://www.britainfromabove.org.uk/image/eaw002935,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002935.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002935.jpg,http://www.britainfromabove.org.uk/download/EAW002935,"(51.38277269930284, -2.3745740396862822)",32,538,13,1,103
eaw000748,"The Church of St James, Abbey Church of St Peter and St Paul and the surrounding city, Bath, 1946",1946/05/09,375128,164687,http://www.britainfromabove.org.uk/image/eaw000748,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000748.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000748.jpg,http://www.britainfromabove.org.uk/download/EAW000748,"(51.38067319343737, -2.3587656578942697)",35,12,7,1,20
epw033292,"Holy Trinity Church and environs, High Littleton, 1930",1930/07/01,364526,157984,http://www.britainfromabove.org.uk/image/epw033292,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033292.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033292.jpg,http://www.britainfromabove.org.uk/download/EPW033292,"(51.31983875925934, -2.5104264862761894)",3,135,23,1,42
eaw026672,"Farmland near Bicklands Farm, Compton Martin, 1949. This image has been produced from a damaged negative.",1949/10/01,354742,159135,http://www.britainfromabove.org.uk/image/eaw026672,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026672.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026672.jpg,http://www.britainfromabove.org.uk/download/EAW026672,"(51.329491280115185, -2.6509617274402433)",4,87,21,1,32
epr000117,"Purnell and Sons Ltd Printing Works, Paulton, 1934",1934/07/03,364872,156612,http://www.britainfromabove.org.uk/image/epr000117,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000117.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000117.jpg,http://www.britainfromabove.org.uk/download/EPR000117,"(51.307524145072264, -2.50532609585012)",13,363,23,1,68
eaw002933,"Industry at Bath Riverside including the Victoria Works, Avonbank Works and the Gas Works, Bath, 1946",1946/10/02,374019,164996,http://www.britainfromabove.org.uk/image/eaw002933,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002933.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002933.jpg,http://www.britainfromabove.org.uk/download/EAW002933,"(51.38340163886915, -2.3747228733192056)",32,538,13,1,103
eaw032280,"Tennyson Close, the E. S. & A. Robinson Ltd Paper Mill and environs, Keynsham, 1950. This image was marked by Aerofilms Ltd for photo editing.",1950/09/05,366019,168772,http://www.britainfromabove.org.uk/image/eaw032280,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW032280.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW032280.jpg,http://www.britainfromabove.org.uk/download/EAW032280,"(51.4169284027528, -2.4900380736315046)",16,152,3,1,45
eaw002937,"Industry at Bath Riverside including the Victoria Works, Avonbank Works and the Gas Works, Bath, 1946",1946/10/02,374019,164931,http://www.britainfromabove.org.uk/image/eaw002937,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002937.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002937.jpg,http://www.britainfromabove.org.uk/download/EAW002937,"(51.38281719669557, -2.374718097202117)",32,538,13,1,103
epw048386,"The village, Bathford, from the west, 1935",1935/07/01,378666,166629,http://www.britainfromabove.org.uk/image/epw048386,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048386.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048386.jpg,http://www.britainfromabove.org.uk/download/EPW048386,"(51.39827935175846, -2.3080474377146136)",1,45,10,1,24
epw053130,"The city centre, Bath, 1937",1937/05/19,375057,165075,http://www.britainfromabove.org.uk/image/epw053130,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW053130.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW053130.jpg,http://www.britainfromabove.org.uk/download/EPW053130,"(51.38415873991943, -2.359813187515248)",35,11,7,1,20
eaw026456,"The city centre, Bath, from the west, 1949",1949/09/08,374706,164710,http://www.britainfromabove.org.uk/image/eaw026456,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026456.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026456.jpg,http://www.britainfromabove.org.uk/download/EAW026456,"(51.380861262392386, -2.3648307567569824)",34,196,9,1,55
eaw000741,"Widcombe Crescent looking towards Skew Bridge, Bath, 1946",1946/05/09,375573,164145,http://www.britainfromabove.org.uk/image/eaw000741,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000741.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000741.jpg,http://www.britainfromabove.org.uk/download/EAW000741,"(51.375819243876826, -2.352334281264097)",33,569,12,1,111
eaw032281,"The E. S. & A. Robinson Ltd Paper Mill and environs, Keynsham, 1950. This image was marked by Aerofilms Ltd for photo editing.",1950/09/05,366109,168690,http://www.britainfromabove.org.uk/image/eaw032281,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW032281.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW032281.jpg,http://www.britainfromabove.org.uk/download/EAW032281,"(51.41619652785223, -2.4887360517502675)",16,152,3,1,45
epw001943,"Lansdown Crescent and All Saint's Church, Lansdown, 1920",1920/07/01,374540,165934,http://www.britainfromabove.org.uk/image/epw001943,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001943.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001943.jpg,http://www.britainfromabove.org.uk/download/EPW001943,"(51.39185930593212, -2.367304074547236)",21,242,7,1,2
eaw010777,"Kingwell Hall and Mearns Hill, Cross Ways, 1947. This image was marked by Aerofilms Ltd for photo editing.",1947/09/17,365151,158950,http://www.britainfromabove.org.uk/image/eaw010777,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW010777.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW010777.jpg,http://www.britainfromabove.org.uk/download/EAW010777,"(51.32856316899309, -2.5015530813521303)",8,126,16,1,40
eaw000740,"Widcombe and Beechen Cliff, Bath, from the east, 1946",1946/05/09,375624,164186,http://www.britainfromabove.org.uk/image/eaw000740,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000740.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000740.jpg,http://www.britainfromabove.org.uk/download/EAW000740,"(51.37619009585764, -2.351604396954961)",33,569,12,1,111
eaw027299,"Heron's Green and the site of Chew Valley Lake looking towards Chew Stoke, Compton Martin, from the south, 1949",1949/10/19,355415,158289,http://www.britainfromabove.org.uk/image/eaw027299,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW027299.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW027299.jpg,http://www.britainfromabove.org.uk/download/EAW027299,"(51.321938080813446, -2.641196868255613)",4,87,21,1,32
epw033309,"The railway station, Radstock, 1930",1930/07/01,368937,154967,http://www.britainfromabove.org.uk/image/epw033309,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033309.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033309.jpg,http://www.britainfromabove.org.uk/download/EPW033309,"(51.29297040983976, -2.4468685262546335)",12,415,24,1,76
epr000135,"Kingswood School, Lansdown, 1934",1934/07/04,374313,166688,http://www.britainfromabove.org.uk/image/epr000135,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000135.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000135.jpg,http://www.britainfromabove.org.uk/download/EPR000135,"(51.39862854668337, -2.370621305332201)",21,235,7,1,1
epw048380,"The city, Bath, from the east, 1935",1935/07/01,375502,164765,http://www.britainfromabove.org.uk/image/epw048380,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048380.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048380.jpg,http://www.britainfromabove.org.uk/download/EPW048380,"(51.38139086682119, -2.3533972858286987)",35,3,7,1,21
eaw002932,"Industry at Bath Riverside including the Victoria Works and Avonbank Works, Bath, 1946",1946/10/02,374068,164877,http://www.britainfromabove.org.uk/image/eaw002932,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002932.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002932.jpg,http://www.britainfromabove.org.uk/download/EAW002932,"(51.38233391088707, -2.374010054565138)",32,538,13,1,103
epr000133,"The Circus and the city centre, Bath, 1934",1934/07/04,374886,165123,http://www.britainfromabove.org.uk/image/epr000133,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000133.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000133.jpg,http://www.britainfromabove.org.uk/download/EPR000133,"(51.38458275272018, -2.362273776549165)",35,4,7,1,22
epw022216,"Southdown, Bath, 1928",1928/07/30,372934,163571,http://www.britainfromabove.org.uk/image/epw022216,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW022216.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW022216.jpg,http://www.britainfromabove.org.uk/download/EPW022216,"(51.370537952646764, -2.3902044213545137)",27,445,15,1,84
eaw049561,"The Chew Valley and the site of Chew Valley Lake prior to filling, Chew Stoke, from the north, 1953",1953/05/26,356354,161869,http://www.britainfromabove.org.uk/image/eaw049561,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW049561.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW049561.jpg,http://www.britainfromabove.org.uk/download/EAW049561,"(51.35419937706716, -2.628162725927465)",6,83,21,1,31
epw001955,"The Holburne Museum and environs, Bath, 1920",1920/07/01,375690,165166,http://www.britainfromabove.org.uk/image/epw001955,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001955.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001955.jpg,http://www.britainfromabove.org.uk/download/EPW001955,"(51.3850045562464, -2.3507235641427755)",22,74,12,1,30
eaw023889,"The Newark Works, River Avon and environs, Bath, from the south-east, 1949. This image has been produced from a print marked by Aerofilms Ltd for photo editing.",1949/06/14,374756,164363,http://www.britainfromabove.org.uk/image/eaw023889,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW023889.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW023889.jpg,http://www.britainfromabove.org.uk/download/EAW023889,"(51.377743470619095, -2.3640875635766694)",33,561,12,1,109
epw048399,"New housing around Upper Bloomfield Road and environs, Odd Down, 1935",1935/07/01,373636,162383,http://www.britainfromabove.org.uk/image/epw048399,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048399.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048399.jpg,http://www.britainfromabove.org.uk/download/EPW048399,"(51.3598892923536, -2.380031588592537)",30,331,19,1,60
epw048391,"The Royal United and Forbes Fraser Hospitals and environs, Newbridge, 1935",1935/07/01,372826,165774,http://www.britainfromabove.org.uk/image/epw048391,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048391.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048391.jpg,http://www.britainfromabove.org.uk/download/EPW048391,"(51.39034083586066, -2.391925105792697)",29,316,8,1,16
eaw000744,"Gay Street, The Circus and environs, Bath, from the south-east, 1946",1946/05/09,374794,165047,http://www.britainfromabove.org.uk/image/eaw000744,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000744.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000744.jpg,http://www.britainfromabove.org.uk/download/EAW000744,"(51.38389530698875, -2.3635903606809703)",34,193,9,1,55
epw048395,"The Royal Crescent, Bath, 1935",1935/07/01,374487,165397,http://www.britainfromabove.org.uk/image/epw048395,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048395.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048395.jpg,http://www.britainfromabove.org.uk/download/EPW048395,"(51.387028524560385, -2.3680270190850217)",34,200,9,1,115
epr000118,"Purnell and Sons Ltd Printing Works, Paulton, 1934",1934/07/03,364859,156654,http://www.britainfromabove.org.uk/image/epr000118,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000118.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000118.jpg,http://www.britainfromabove.org.uk/download/EPR000118,"(51.3079009776639, -2.5055167353987704)",13,364,23,1,68
epw001944,"General view over Kingsmead, Bath, 1920",1920/07/01,374749,164437,http://www.britainfromabove.org.uk/image/epw001944,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001944.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001944.jpg,http://www.britainfromabove.org.uk/download/EPW001944,"(51.378408524170595, -2.3641934195567043)",33,561,12,1,109
eaw027303,"The site of Chew Valley Lake, North Widcombe, from the south-east, 1949",1949/10/19,357530,157964,http://www.britainfromabove.org.uk/image/eaw027303,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW027303.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW027303.jpg,http://www.britainfromabove.org.uk/download/EAW027303,"(51.319178220855875, -2.610808906361474)",2,274,21,1,6
eaw000747,"The area around the Church of St James and New Orchard Street, Bath, 1946",1946/05/09,375055,164542,http://www.britainfromabove.org.uk/image/eaw000747,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000747.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000747.jpg,http://www.britainfromabove.org.uk/download/EAW000747,"(51.379366216678946, -2.3598043199920697)",35,12,7,1,20
epr000025,"Kingwell Hall Preparatory School, Farmborough, 1934",1934/07/04,364808,159242,http://www.britainfromabove.org.uk/image/epr000025,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000025.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000025.jpg,http://www.britainfromabove.org.uk/download/EPR000025,"(51.33116744794109, -2.506504693018066)",8,126,16,1,40
eaw026458,"The city centre, Bath, from the south, 1949",1949/09/08,374794,164563,http://www.britainfromabove.org.uk/image/eaw026458,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026458.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026458.jpg,http://www.britainfromabove.org.uk/download/EAW026458,"(51.37954345414724, -2.363555855896524)",34,196,9,1,55
epw053134,"The city centre, Bath, 1937",1937/05/19,375015,165071,http://www.britainfromabove.org.uk/image/epw053134,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW053134.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW053134.jpg,http://www.britainfromabove.org.uk/download/EPW053134,"(51.38412091825173, -2.3604164225459745)",35,11,7,1,20
eaw026394,"Matthew Coombe and Sons Southdown Nursery, Southdown, 1949",1949/09/08,373108,163676,http://www.britainfromabove.org.uk/image/eaw026394,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026394.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026394.jpg,http://www.britainfromabove.org.uk/download/EAW026394,"(51.371490354731996, -2.38771286247296)",27,441,15,1,85
eaw040767,"Kingswood School and Lansdown Park, Lansdown, 1951. This image has been produced from a print marked by Aerofilms Ltd for photo editing.",1951/10/11,374202,166830,http://www.britainfromabove.org.uk/image/eaw040767,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW040767.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW040767.jpg,http://www.britainfromabove.org.uk/download/EAW040767,"(51.39990026501459, -2.3722271880850694)",21,233,7,1,1
epw033153,"The Abbey Church of St Peter and St Paul and the city, Bath, 1930",1930/07/01,375090,164651,http://www.britainfromabove.org.uk/image/epw033153,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033153.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033153.jpg,http://www.britainfromabove.org.uk/download/EPW033153,"(51.380347827592004, -2.359309120056057)",35,12,7,1,20
epw041214,"F. Pratten & Co Horticultural Builders Works, Midsomer Norton, 1933",1933/05/01,366921,153498,http://www.britainfromabove.org.uk/image/epw041214,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW041214.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW041214.jpg,http://www.britainfromabove.org.uk/download/EPW041214,"(51.279648010055894, -2.4756430200629764)",26,520,26,1,100
eaw026679,"Farmland, Compton Martin, 1949",1949/10/01,355191,158351,http://www.britainfromabove.org.uk/image/eaw026679,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026679.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026679.jpg,http://www.britainfromabove.org.uk/download/EAW026679,"(51.322477883752676, -2.6444189481885982)",4,87,21,1,32
epr000140,"Bath Racecourse, Lansdown, 1934",1934/07/04,371758,168745,http://www.britainfromabove.org.uk/image/epr000140,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000140.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000140.jpg,http://www.britainfromabove.org.uk/download/EPR000140,"(51.41700177150973, -2.4075111890374647)",1,47,10,1,25
epw041210,"F. Pratten & Co Horticultural Builders Works, Midsomer Norton, 1933",1933/05/01,366926,153518,http://www.britainfromabove.org.uk/image/epw041210,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW041210.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW041210.jpg,http://www.britainfromabove.org.uk/download/EPW041210,"(51.27982813058774, -2.4755731948514073)",26,520,26,1,100
epw001947,"Kingswood School, Bath, from the south-east, 1920",1920/07/01,374603,166666,http://www.britainfromabove.org.uk/image/epw001947,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001947.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001947.jpg,http://www.britainfromabove.org.uk/download/EPW001947,"(51.398443852771464, -2.366451265807442)",21,234,7,1,1
epw016949,"J.S. Fry & Son Factory, Somerdale, 1926",1926/09/25,365871,169411,http://www.britainfromabove.org.uk/image/epw016949,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW016949.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW016949.jpg,http://www.britainfromabove.org.uk/download/EPW016949,"(51.42266487240213, -2.4922279821100966)",24,161,1,1,48
eaw027300,"The site of Chew Valley Lake, North Widcombe, from the south, 1949. This image has been produced from a damaged negative.",1949/10/19,357079,157988,http://www.britainfromabove.org.uk/image/eaw027300,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW027300.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW027300.jpg,http://www.britainfromabove.org.uk/download/EAW027300,"(51.31936006837999, -2.6172830280576678)",2,274,21,1,6
eaw049570,"The Chew Valley and the site of Chew Valley Lake prior to filling, Chew Magna, from the north, 1953",1953/05/26,357943,162573,http://www.britainfromabove.org.uk/image/eaw049570,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW049570.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW049570.jpg,http://www.britainfromabove.org.uk/download/EAW049570,"(51.360649314048075, -2.6054288474725498)",6,79,21,1,31
epr000136,"The Fosse Way Estate, Odd Down, 1934",1934/07/04,373440,162325,http://www.britainfromabove.org.uk/image/epr000136,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000136.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000136.jpg,http://www.britainfromabove.org.uk/download/EPR000136,"(51.35935861800916, -2.3828421586669526)",30,329,19,1,19
eaw002264,"Fry's (Cadbury's) Somerdale Factory, Somerdale, 1946",1946/08/18,365859,169528,http://www.britainfromabove.org.uk/image/eaw002264,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002264.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002264.jpg,http://www.britainfromabove.org.uk/download/EAW002264,"(51.42371611953099, -2.4924118688854295)",24,161,1,1,48
epw053133,"The city centre, Bath, 1937",1937/05/19,375039,165091,http://www.britainfromabove.org.uk/image/epw053133,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW053133.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW053133.jpg,http://www.britainfromabove.org.uk/download/EPW053133,"(51.384301807792816, -2.360072967765772)",35,7,7,1,20
eaw032292,"Nursery between Southdown Road and Coronation Avenue, Southdown, 1950",1950/09/05,373026,163611,http://www.britainfromabove.org.uk/image/eaw032292,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW032292.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW032292.jpg,http://www.britainfromabove.org.uk/download/EAW032292,"(51.37090200609312, -2.3888858755502524)",27,441,15,1,85
eaw047208,"Parish's House, Timsbury, 1952. This image was marked by Aerofilms Ltd for photo editing.",1952/10/09,367290,158734,http://www.britainfromabove.org.uk/image/eaw047208,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW047208.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW047208.jpg,http://www.britainfromabove.org.uk/download/EAW047208,"(51.32674852117623, -2.4708345221788783)",14,459,16,1,87
