FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Location,Latitude,Longitude,NewRatingPending,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
244506,12/00101/MIXED,Lamp Post Villa,Hotel/bed & breakfast/guest house,7842,3 Crescent Gardens,Kingsmead,Bath,Bath And North East Somerset,BA1 2NA,5,fhrs_5_en-gb,2015/07/08,5,5,5,"(51.383973, -2.370256)",51.383973,-2.370256,false,34,209,9,1,115
359646,11/00305/MIXED,"Breakfast, Afterschool And Holiday Club",School/college/university,7845,St John's Rc Primary School,Oldfield Lane,Oldfield Park,Bath,BA2 3NR,5,fhrs_5_en-gb,2015/07/02,5,5,5,"(51.373132, -2.375125)",51.373132,-2.375125,false,31,353,14,1,64
622046,13/00230/MIXED,Cowtastic Playbarn,Restaurant/Cafe/Canteen,1,Farrington Farm Shop,Home Farm,Main Street,Farrington Gurney,BS39 6UB,5,fhrs_5_en-gb,2018/03/06,0,5,5,"(51.297851, -2.529256)",51.297851,-2.529256,false,3,133,23,1,43
914627,16/00070/MIXED,Neals Yard Remedies,Retailers - other,4613,11 Northumberland Place,Bath,,,BA1 5AR,0,fhrs_exempt_en-gb,,,,,"(51.382405, -2.359854)",51.382405,-2.359854,false,35,11,7,1,20
205429,11010/0167/0/000,Lido Chef,Takeaway/sandwich shop,7844,167 Rush Hill,Southdown,Bath,Bath And North East Somerset,BA2 2QZ,4,fhrs_4_en-gb,2019/02/21,5,10,5,"(51.362426757812, -2.3847470283508)",51.362426757812,-2.3847470283508,false,30,576,19,1,62
359672,12/00190/MIXED,Hill House Guest Accomodation,Hotel/bed & breakfast/guest house,7842,Hill House,25 Belvedere,Lansdown,Bath,BA1 5ED,5,fhrs_5_en-gb,2015/07/03,0,0,0,"(51.38819, -2.361854)",51.38819,-2.361854,false,21,249,7,1,2
624015,13/00125/MIXED,Bath Brew House,Pub/bar/nightclub,7843,The Bath Brew House,14 James Street West,City Centre,Bath,BA1 2BX,3,fhrs_3_en-gb,2018/10/12,10,10,10,"(51.380834, -2.3649)",51.380834,-2.3649,false,34,196,9,1,55
1052189,18/00145/MIXED,The Big Brekkie (Breakfast Club),School/college/university,7845,St Saviours Junior School,Eldon Place,Larkhall,Bath,BA1 6TG,5,fhrs_5_en-gb,2018/03/13,5,5,5,"(51.399616241455, -2.3470530509949)",51.399616241455,-2.3470530509949,false,23,218,4,1,56
688882,14/00017/MIXED,L G Convenience Store (Best One Express),Retailers - other,4613,Best-one Xpress,33 Upper Bloomfield Road,Odd Down,Bath,BA2 2RY,5,fhrs_5_en-gb,2014/07/31,5,0,5,"(51.357269, -2.381098)",51.357269,-2.381098,false,30,334,19,1,60
205137,06660/1000/3/C01,Peter Pan Playgroup,Caring Premises,5,Weston Methodist Church Hall,Weston Methodist Church,Newbridge Hill,Newbridge,BA1 3PR,5,fhrs_5_en-gb,2014/04/22,0,5,0,"(51.386621, -2.391072)",51.386621,-2.391072,false,29,318,8,1,16
204020,05040/0009/0/000,Martini Restaurant,Restaurant/Cafe/Canteen,1,Cafe Martini,9 George Street,City Centre,Bath,BA1 2EH,5,fhrs_5_en-gb,2018/03/15,5,5,0,"(51.384554, -2.362788)",51.384554,-2.362788,false,35,4,7,1,22
205679,05/00200/MIXED,Jollys Of Bath,Retailers - other,4613,Jolly's,7 - 14 Milsom Street,City Centre,Bath,BA1 1DD,0,fhrs_exempt_en-gb,,,,,"(51.383927, -2.362036)",51.383927,-2.362036,false,35,11,7,1,20
1029586,18/00021/MIXED,Ole Bar And Restaurant Tapas,Restaurant/Cafe/Canteen,1,Gascoyne Place,Sawclose,City Centre,Bath,BA1 1EY,5,fhrs_5_en-gb,2018/03/07,5,5,5,"(51.382164001465, -2.3619940280914)",51.382164001465,-2.3619940280914,false,35,10,7,1,20
205257,00030/0003/0/000,Three Abbey Green Guest House,Hotel/bed & breakfast/guest house,7842,3 Abbey Green,City Centre,Bath,Bath And North East Somerset,BA1 1NW,0,fhrs_exempt_en-gb,,,,,"(51.380332, -2.358732)",51.380332,-2.358732,false,35,12,7,1,20
917886,16/00253/MIXED,Domino's Pizza,Takeaway/sandwich shop,7844,Dominos Pizza,40 Moorland Road,Oldfield Park,Bath,BA2 3PN,5,fhrs_5_en-gb,2019/07/12,0,0,5,"(51.377105, -2.37826)",51.377105,-2.37826,false,31,347,14,1,63
204573,06/00195/MIXED,Pret A Manger,Takeaway/sandwich shop,7844,Pret A Manger,2 Stall Street,City Centre,Bath,BA1 1QL,5,fhrs_5_en-gb,2016/10/21,0,5,0,"(51.381397, -2.360235)",51.381397,-2.360235,false,35,11,7,1,20
205710,11/00052/MIXED,M&M Kebab And Pizza,Takeaway/sandwich shop,7844,28A High Street,Keynsham,,,BS31 1DQ,3,fhrs_3_en-gb,2018/06/26,10,10,10,"(51.417006, -2.49934)",51.417006,-2.49934,false,24,158,1,1,49
205632,13960/0011/0/000,Co-Op,Retailers - supermarkets/hypermarkets,7840,Co-Operative Retail Services Ltd,11 Wellsway,Bath,,BA2 4QL,5,fhrs_5_en-gb,2014/04/09,0,0,0,"(51.374365, -2.366098)",51.374365,-2.366098,false,18,265,17,1,3
205180,15679/9183/2/000,Nor West Bowling Club,Other catering premises,7841,Fosseway,Westfield,Midsomer Norton,Radstock,BA3 4AY,5,fhrs_5_en-gb,2018/01/25,5,5,5,"(51.280669, -2.469859)",51.280669,-2.469859,false,26,516,26,1,98
204723,14120/0035/0/000,Boots UK Ltd,Retailers - other,4613,Boots The Chemists,34 - 35 Westgate Street,City Centre,Bath,BA1 1EL,0,fhrs_exempt_en-gb,,,,,"(51.381591796875, -2.3610548973084)",51.381591796875,-2.3610548973084,false,35,10,7,1,20
813338,15/00202/MIXED,Wild Flour Cake Ltd,Manufacturers/packers,7839,Hayeswood Farm,Hayeswood Road,Timsbury,Bath,BA2 0FQ,5,fhrs_5_en-gb,2015/10/14,5,5,5,"(51.329857, -2.493096)",51.329857,-2.493096,false,14,456,16,1,88
204580,09/00067/MIXED,Tesco,Retailers - supermarkets/hypermarkets,7840,Tesco Express,13 - 20 High Street,Upper Weston,Bath,BA1 4BX,5,fhrs_5_en-gb,2018/07/09,0,5,0,"(51.395606994629, -2.3901278972626)",51.395606994629,-2.3901278972626,false,20,549,5,1,108
205528,15685/0000/2/000,Radstock Town FC And Social Club,Other catering premises,7841,Radstock Town Football Club,Southfield,Radstock,Bath And North East Somerset,BA3 3NZ,4,fhrs_4_en-gb,2015/02/18,5,10,5,"(51.290102, -2.439754)",51.290102,-2.439754,false,12,417,24,1,79
204374,05260/0064/0/000,Edgar Town House,Hotel/bed & breakfast/guest house,7842,Edgar Townhouse,64 Great Pulteney Street,Bathwick,Bath,BA2 4DN,0,fhrs_exempt_en-gb,,,,,"(51.384348, -2.353921)",51.384348,-2.353921,false,35,2,7,1,21
204375,05700/0000/2/000,Foxhill Community Centre,Other catering premises,7841,Hawthorn Grove,Combe Down,Bath,Bath And North East Somerset,BA2 5QA,0,fhrs_exempt_en-gb,,,,,"(51.359664, -2.363137)",51.359664,-2.363137,false,19,121,18,1,36
204620,11/00021/MIXED,Albany Guest House (Bath) Ltd,Hotel/bed & breakfast/guest house,7842,Albany Guest House,24 Crescent Gardens,Kingsmead,Bath,BA1 2NB,5,fhrs_5_en-gb,2016/01/06,5,5,5,"(51.383611, -2.36817)",51.383611,-2.36817,false,34,209,9,1,115
205708,03290/0128/0/000,Trowbridge House Public House,Pub/bar/nightclub,7843,Trowbridge House Inn,128 - 130 Coronation Avenue,Southdown,Bath,BA2 2JP,0,fhrs_exempt_en-gb,,,,,"(51.371344, -2.385727)",51.371344,-2.385727,false,32,537,13,1,104
1030662,18/00037/MIXED,Cafe Oulala,Restaurant/Cafe/Canteen,1,5 Burton Street,City Centre,Bath,,BA1 1BN,4,fhrs_4_en-gb,2018/04/18,,,,"(51.38278, -2.360705)",51.38278,-2.360705,false,35,11,7,1,20
1002170,17/00265/FOOD,Beth Bakes Bath,Other catering premises,7841,Flat 2,1 Fountain Buildings,City Centre,Bath,BA1 5DU,0,fhrs_exempt_en-gb,,,,,"(51.385765075684, -2.3608870506287)",51.385765075684,-2.3608870506287,false,35,7,7,1,20
204897,09/00147/MIXED,The Green Shop Ltd,Restaurant/Cafe/Canteen,1,The Green Shop,10 South Road,Midsomer Norton,Radstock,BA3 2EZ,0,fhrs_exempt_en-gb,,,,,"(51.285758, -2.480995)",51.285758,-2.480995,false,11,291,25,1,11
974187,17/00177/MIXED,Pop-Floss Fun,Other catering premises,7841,20 Holloway,Widcombe,Bath,,BA2 4PU,0,fhrs_exempt_en-gb,,,,,"(51.376415252685, -2.3629109859467)",51.376415252685,-2.3629109859467,false,33,571,12,1,109
802202,15/00065/MIXED,Holiday Inn Express,Hotel/bed & breakfast/guest house,7842,Holiday Inn Express Hotel,Brougham Hayes,Westmoreland,Bath,BA2 3QU,5,fhrs_5_en-gb,2018/04/12,5,5,5,"(51.380315, -2.375327)",51.380315,-2.375327,false,33,559,12,1,112
750010,15/00059/FOOD,HLGS Cooks,Other catering premises,7841,,,,,BA1 ,5,fhrs_5_en-gb,2015/04/14,5,5,5,,,,false,,,,,
204408,09340/1100/2/000,Bath Masonic Hall Association,Other catering premises,7841,Masonic Hall,12 Old Orchard Street,City Centre,Bath,BA1 1JU,5,fhrs_5_en-gb,2019/01/16,5,5,5,"(51.380271, -2.358042)",51.380271,-2.358042,false,35,12,7,1,20
205471,08/00007/MIXED,Temple Cloud Village Hall,Other catering premises,7841,Meadway,Temple Cloud,Bristol,Bath And North East Somerset,BS39 5BD,0,fhrs_exempt_en-gb,,,,,"(51.320924, -2.540973)",51.320924,-2.540973,false,2,270,20,1,7
204644,00820/0019/B/000,Ken's Fish Bar,Takeaway/sandwich shop,7844,19B Bath Road,Peasedown St. John,Bath,Bath And North East Somerset,BA2 8DH,4,fhrs_4_en-gb,2018/07/12,5,10,5,"(51.315041, -2.428628)",51.315041,-2.428628,false,15,378,22,1,73
204029,08/00129/MIXED,McColls,Retailers - other,4613,Martin Mccolls,43 Chandag Road,Keynsham,Bristol,BS31 1PW,3,fhrs_3_en-gb,2019/01/17,5,10,10,"(51.40841293335, -2.4880900382996)",51.40841293335,-2.4880900382996,false,16,157,3,1,45
203990,09630/0016/0/000,Methodist Homes For The Aged,Caring Premises,5,Stratton House,16 Park Lane,Lower Weston,Bath,BA1 2XH,5,fhrs_5_en-gb,2018/07/31,0,0,0,"(51.388665, -2.37919)",51.388665,-2.37919,false,34,203,9,1,54
204666,09/00143/MIXED,Monkton Combe Garage,Retailers - other,4613,Warminster Road,Monkton Combe,Bath,Bath And North East Somerset,BA2 7HY,5,fhrs_5_en-gb,2015/11/04,5,5,5,"(51.359295, -2.313643)",51.359295,-2.313643,false,10,56,10,1,113
205209,10/00084/MIXED,Caffe Nero,Restaurant/Cafe/Canteen,1,6 Dorchester Street,Bath,,,BA1 1SS,5,fhrs_5_en-gb,2016/11/11,5,5,5,"(51.378238, -2.358356)",51.378238,-2.358356,false,35,13,7,1,21
905655,16/00205/MIXED,Yuyo,Retailers - other,4613,,,,,BA1 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
974183,17/00173/MIXED,Mama Bear's Day Nursery Ltd.,Caring Premises,5,Mama Bear's Day Nursery,59 Bristol Road,Whitchurch,Bristol,BS14 0PU,5,fhrs_5_en-gb,2019/06/27,0,0,0,"(51.405437469482, -2.5581150054932)",51.405437469482,-2.5581150054932,false,7,404,20,1,75
204022,08970/0008/0/000,Po Na Na,Pub/bar/nightclub,7843,8 - 9 North Parade,City Centre,Bath,,BA2 4AL,4,fhrs_4_en-gb,2014/10/03,0,10,10,"(51.380689, -2.356594)",51.380689,-2.356594,false,35,13,7,1,21
1012769,17/00327/MIXED,St Johns Ce Va Primary School,School/college/university,7845,Redfield Road,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2JN,5,fhrs_5_en-gb,2018/02/27,,,,"(51.284652709961, -2.4873070716858)",51.284652709961,-2.4873070716858,false,25,304,27,1,13
205611,15906/1400/2/000,Royal British Legion,Other catering premises,7841,The Royal British Legion,Staunton Lane,Whitchurch,Bristol,BS14 0QF,5,fhrs_5_en-gb,2018/01/18,5,5,5,"(51.406325, -2.556904)",51.406325,-2.556904,false,7,401,20,1,75
914602,15/00212/MIXED,Burger King,Takeaway/sandwich shop,7844,Burger King,4 Cheap Street,City Centre,Bath,BA1 1NE,3,fhrs_3_en-gb,2018/05/29,5,10,10,"(51.381721, -2.359834)",51.381721,-2.359834,false,35,10,7,1,20
764769,15/00045/MIXED,Lidl,Retailers - supermarkets/hypermarkets,7840,Fieldings Road,Twerton,Bath,,BA2 3FX,5,fhrs_5_en-gb,2017/01/30,5,5,5,,,,false,,,,,
204244,13960/0468/0/000,The Red Lion Sizzling Pub,Pub/bar/nightclub,7843,Red Lion,468 Wellsway,Bath,Bath And North East Somerset,BA2 2UA,4,fhrs_4_en-gb,2018/05/29,,,,"(51.358687, -2.376343)",51.358687,-2.376343,false,30,331,19,1,60
204416,08/00204/MIXED,St Stephen's Church,Other catering premises,7841,Lansdown Road,Lansdown,Bath,Bath And North East Somerset,BA1 5SX,5,fhrs_5_en-gb,2013/07/16,5,5,5,"(51.393721, -2.364327)",51.393721,-2.364327,false,21,237,7,1,59
775530,14/00367/MIXED,Poundland,Retailers - other,4613,33 Westgate Street,City Centre,Bath,,BA1 1EL,3,fhrs_3_en-gb,2017/08/15,10,10,10,"(51.381601, -2.361055)",51.381601,-2.361055,false,35,10,7,1,20
205394,09/00123/MIXED,Wild Cafe,Restaurant/Cafe/Canteen,1,10A Queen Street,Bath,,,BA1 1HE,4,fhrs_4_en-gb,2018/05/14,5,10,5,"(51.382731, -2.36184)",51.382731,-2.36184,false,35,11,7,1,20
655886,12/00379/MIXED,Ring O Bells,Pub/bar/nightclub,7843,Ring Of Bells,The Street,Compton Martin,Bristol,BS40 6JE,5,fhrs_5_en-gb,2019/02/27,5,5,5,"(51.311307, -2.657832)",51.311307,-2.657832,false,4,87,21,1,32
204431,09/00139/MIXED,Thai Balcony Mini Mart,Retailers - other,4613,40 Monmouth Street,City Centre,Bath,,BA1 2AN,3,fhrs_3_en-gb,2017/02/13,10,5,10,"(51.381667, -2.362938)",51.381667,-2.362938,false,34,194,9,1,55
205075,11090/0004/0/000,Schwartz Bros,Takeaway/sandwich shop,7844,4 Sawclose,City Centre,Bath,Bath And North East Somerset,BA1 1EY,5,fhrs_5_en-gb,2019/07/24,5,0,5,"(51.382164, -2.361993)",51.382164,-2.361993,false,35,10,7,1,20
847567,16/00035/MIXED,The Golden Fleece,Pub/bar/nightclub,7843,The Golden Fleece  Avon Buildings,Lower Bristol Road,Westmoreland,Bath,BA2 1ES,5,fhrs_5_en-gb,2018/08/30,5,5,5,"(51.380732, -2.388205)",51.380732,-2.388205,false,32,578,13,1,103
205210,10/00102/MIXED,St Francis Church,Other catering premises,7841,Warwick Road,Keynsham,Bristol,Bath And North East Somerset,BS31 2QN,0,fhrs_exempt_en-gb,,,,,"(51.407724, -2.510482)",51.407724,-2.510482,false,37,188,2,1,51
1030665,18/00040/MIXED,The Patch,Restaurant/Cafe/Canteen,1,University Of Bath,University Of Bath Campus,Claverton Down,Bath,BA2 7AY,5,fhrs_5_en-gb,2019/05/09,0,5,0,"(51.380451202393, -2.3306849002838)",51.380451202393,-2.3306849002838,false,22,580,12,1,29
204665,10360/1000/2/000,Bath And Country Club,Other catering premises,7841,Bath & County Club,Queen's Parade,Bath,,BA1 2NJ,4,fhrs_4_en-gb,2019/02/28,5,5,10,"(51.383927, -2.365068)",51.383927,-2.365068,false,34,193,9,1,55
1130973,19/00105/MIXED,Green Cuisine,Mobile caterer,7846,Street Record,Tow Path Kennet And Avon Canal,Claverton,Bath,,5,fhrs_5_en-gb,2019/04/23,5,5,5,,,,false,,,,,
828808,15/00163/MIXED,Midford Road Nursery Ltd,Caring Premises,5,Midford Road Nursery,105 Midford Road,Odd Down,Bath,BA2 5RX,5,fhrs_5_en-gb,2019/05/16,5,5,5,"(51.356586, -2.366775)",51.356586,-2.366775,false,18,262,17,1,4
205509,15770/0020/0/000,The Old Bank Public House,Pub/bar/nightclub,7843,The Old Bank,20 High Street,Keynsham,Bristol,BS31 1DQ,3,fhrs_3_en-gb,2015/06/11,10,10,5,"(51.417006, -2.49934)",51.417006,-2.49934,false,24,158,1,1,49
205187,16016/1400/2/000,Carpenters Arms,Pub/bar/nightclub,7843,Wick Lane,Stanton Drew,,,BS39 4BX,5,fhrs_5_en-gb,2019/07/08,5,5,0,"(51.356483, -2.55324)",51.356483,-2.55324,false,5,102,20,1,34
807746,15/00237/MIXED,Grove Lodge,Hotel/bed & breakfast/guest house,7842,11 Lambridge,Lambridge,Bath,,BA1 6BJ,0,fhrs_exempt_en-gb,,,,,"(51.395941, -2.343589)",51.395941,-2.343589,false,23,230,4,1,58
924517,16/00276/MIXED,The Grumpy Baker,Restaurant/Cafe/Canteen,1,The Gumpy Baker,1 Moorland Road,Oldfield Park,Bath,BA2 3PJ,4,fhrs_4_en-gb,2016/11/16,5,5,10,"(51.376797, -2.378718)",51.376797,-2.378718,false,31,347,14,1,63
204210,06/00350/MIXED,The Luncheon Club,Other catering premises,7841,The Salvation Army,Green Park Road,City Centre,Bath,BA1 1XE,5,fhrs_5_en-gb,2017/04/07,0,0,0,"(51.381309, -2.365565)",51.381309,-2.365565,false,34,196,9,1,55
462967,12/00212/MIXED,Clandown Stores,Retailers - other,4613,Post Office,Fosse Way,Clandown,Radstock,BA3 3BL,0,fhrs_exempt_en-gb,,,,,"(51.300032, -2.455297)",51.300032,-2.455297,false,12,421,24,1,76
704036,14/00179/MIXED,Pong Cheese Ltd,Retailers - other,4613,The Industrial Quarter,16 Foxcote Avenue,Peasedown St. John,Bath,BA2 8SF,5,fhrs_5_en-gb,2019/07/22,5,5,5,"(51.311787, -2.413505)",51.311787,-2.413505,false,10,57,10,1,114
205196,15291/9244/2/000,Stockwood Vale Golf Club,Other catering premises,7841,Stockwood Lane,Keynsham,Bristol,Bath And North East Somerset,BS31 2ER,5,fhrs_5_en-gb,2017/09/20,0,5,0,"(51.41887, -2.527432)",51.41887,-2.527432,false,24,161,1,1,48
867735,16/00064/MIXED,Chew Kitchen,Restaurant/Cafe/Canteen,1,Acacia House,Bell Lane,Chew Stoke,Bristol,BS40 8EA,5,fhrs_5_en-gb,2019/07/08,5,5,5,,,,false,,,,,
204475,15882/9223/2/000,Cypress Lodge,Caring Premises,5,The Witheys,Whitchurch,Bristol,Bath And North East Somerset,BS14 0QB,4,fhrs_4_en-gb,2015/12/22,10,5,5,"(51.407214, -2.557087)",51.407214,-2.557087,false,7,401,20,1,75
205680,05/00228/MIXED,Jacarandas,Restaurant/Cafe/Canteen,1,109B High Street,Midsomer Norton,Radstock,,BA3 2DA,5,fhrs_5_en-gb,2018/06/26,5,5,5,"(51.286, -2.481227)",51.286,-2.481227,false,11,291,25,1,11
914632,16/00086/MIXED,Subway (McColl's),Takeaway/sandwich shop,7844,Martin Mccoll Ltd,102 - 103 High Street,Midsomer Norton,,BA3 2DA,4,fhrs_4_en-gb,2018/07/25,5,10,5,"(51.285927, -2.481469)",51.285927,-2.481469,false,11,291,25,1,11
898323,16/00165/MIXED,The Courtyard Cafe,Restaurant/Cafe/Canteen,1,The Courtyard,3 Lilliput Court,City Centre,Bath,BA1 1ND,5,fhrs_5_en-gb,2018/10/25,5,5,5,"(51.380611, -2.358418)",51.380611,-2.358418,false,35,12,7,1,20
204489,15475/0055/0/000,Chish And Fips,Takeaway/sandwich shop,7844,55 Wells Road,Westfield,Radstock,,BA3 3SB,5,fhrs_5_en-gb,2018/06/14,5,5,5,"(51.289073, -2.459304)",51.289073,-2.459304,false,26,507,26,1,99
204348,14710/0001/3/C05,Travelodge,Hotel/bed & breakfast/guest house,7842,Travel Lodge (royal York),1 York Buildings,George Street,City Centre,BA1 2EB,5,fhrs_5_en-gb,2014/03/28,5,5,0,"(51.384873, -2.361325)",51.384873,-2.361325,false,35,11,7,1,20
204453,10/00361/FOOD,Timsbury Pre-School,Caring Premises,5,Timsbury Pre School  St Mary's C Of,Lansdown View,Timsbury,Bath,BA2 0JR,4,fhrs_4_en-gb,2018/05/04,5,5,10,"(51.329083, -2.471703)",51.329083,-2.471703,false,14,457,16,1,88
491464,12/00308/MIXED,High Street Store,Retailers - other,4613,108 High Street,Twerton,Bath,Bath And North East Somerset,BA2 1DB,4,fhrs_4_en-gb,2015/10/26,5,5,10,"(51.379713, -2.394648)",51.379713,-2.394648,false,28,482,11,1,92
204067,05330/0010/0/000,Bartlett & Sons Ltd,Manufacturers/packers,7839,Bartletts,10 - 11 Green Street,City Centre,Bath,BA1 2JZ,5,fhrs_5_en-gb,2015/09/02,5,5,5,"(51.38333, -2.360451)",51.38333,-2.360451,false,35,11,7,1,20
952199,17/00095/MIXED,Piattino Restaurant,Restaurant/Cafe/Canteen,1,7 Edgar Buildings,City Centre,Bath,,BA1 2EE,1,fhrs_1_en-gb,2019/01/04,15,10,20,"(51.385195, -2.361931)",51.385195,-2.361931,false,35,4,7,1,22
205485,11/00073/FOOD,Mo's Kitchen,Other catering premises,7841,Walton House,High Street,Freshford,Bath,BA2 7WF,0,fhrs_exempt_en-gb,,,,,"(51.339512, -2.303717)",51.339512,-2.303717,false,10,53,10,1,113
1155951,19/00155/MIXED,Somervale School,School/college/university,7845,Redfield Road,Midsomer Norton,Bath And North East Somerset,,BA3 2JD,5,fhrs_5_en-gb,2019/06/21,0,5,5,"(51.284178, -2.487)",51.284178,-2.487,false,25,305,27,1,13
205230,11/00292/FOOD,Breakfast Club,School/college/university,7845,Farmborough Vc Primary School,The Street,Farmborough,Bath,BA2 0FY,0,fhrs_exempt_en-gb,,,,,"(51.343085, -2.492937)",51.343085,-2.492937,false,8,129,16,1,40
1037507,18/00063/MIXED,Rose And Crown,Pub/bar/nightclub,7843,Rose & Crown Inn,High Street,Hinton Charterhouse,Bath,BA2 7SN,5,fhrs_5_en-gb,2018/02/21,5,5,5,"(51.3222671, -2.3285876)",51.3222671,-2.3285876,false,10,55,10,1,114
204253,04920/1700/3/C01,Sunshine Playgroup,Caring Premises,5,Sunshine Pre-School  Rush Hill Unit,78 Frome Road,Odd Down,Bath,BA2 2QG,5,fhrs_5_en-gb,2015/09/11,0,0,0,"(51.360356, -2.380191)",51.360356,-2.380191,false,30,330,19,1,19
204245,05/00296/FOOD,Keynsham Childrens Centre,Caring Premises,5,65 West View Road,Keynsham,Bristol,Bath And North East Somerset,BS31 2UE,5,fhrs_5_en-gb,2014/03/13,5,0,5,"(51.414534, -2.501312)",51.414534,-2.501312,false,24,159,1,1,49
204484,14710/0001/3/C02,Ask,Restaurant/Cafe/Canteen,1,Ask Pizza And Pasta Restaurant 1 Yo,George Street,City Centre,Bath,BA1 2EB,5,fhrs_5_en-gb,2019/08/01,0,5,5,"(51.384873, -2.361325)",51.384873,-2.361325,false,35,11,7,1,20
204564,02750/0006/0/000,The San Francisco Fudge Factory,Manufacturers/packers,7839,San Francisco Fudge Factory,6 Church Street,City Centre,Bath,BA1 1NL,5,fhrs_5_en-gb,2017/03/13,5,5,5,"(51.380781, -2.358678)",51.380781,-2.358678,false,35,12,7,1,20
914633,16/00088/MIXED,The Cedar Tree Community Cafe,Restaurant/Cafe/Canteen,1,Christ Church,Julian Road,Lansdown,Bath,BA1 2RH,5,fhrs_5_en-gb,2016/09/09,0,0,5,"(51.387927, -2.362398)",51.387927,-2.362398,false,21,249,7,1,2
205546,00250/0009/1/000,Woods Restaurant,Restaurant/Cafe/Canteen,1,9 - 13 Alfred Street,City Centre,Bath,Bath And North East Somerset,BA1 2QX,5,fhrs_5_en-gb,2019/01/29,5,5,5,"(51.385796, -2.362453)",51.385796,-2.362453,false,35,4,7,1,22
772009,15/00072/MIXED,Farringtons Fish And Chips,Takeaway/sandwich shop,7844,Farrington Farm Shop,Home Farm,Main Street,Farrington Gurney,BS39 6UB,5,fhrs_5_en-gb,2018/06/29,0,5,5,"(51.297851, -2.529256)",51.297851,-2.529256,false,3,133,23,1,43
204307,10/00254/MIXED,Queen's Road Methodist Church Pre-School,Caring Premises,5,Keynsham Methodist Church,Queens Road,Keynsham,Bristol,BS31 2NN,0,fhrs_exempt_en-gb,,,,,"(51.409229, -2.507638)",51.409229,-2.507638,false,24,169,1,1,50
1089271,18/00346/FOOD,Sugarcane Studio,Other catering premises,7841,,,,,BA1 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
204802,06/00102/MIXED,St Nicholas Pre-school,Caring Premises,5,St Nicholas Primary School,Kilmersdon Road,Radstock,Bath And North East Somerset,BA3 3QH,0,fhrs_exempt_en-gb,,,,,"(51.289042, -2.446527)",51.289042,-2.446527,false,12,413,24,1,79
204434,09/00159/MIXED,The Thoughtful Bread Co,Retailers - other,4613,Green Park Station,Green Park Road,City Centre,Bath,BA1 1JB,3,fhrs_3_en-gb,2017/05/19,10,10,10,"(51.381538, -2.366917)",51.381538,-2.366917,false,34,195,9,1,55
1020982,07510/0004/0/000,Oxfam Bookshop,Retailers - other,4613,4 - 5 Lower Borough Walls,City Centre,Bath,Bath And North East Somerset,BA1 1QR,0,fhrs_exempt_en-gb,,,,,"(51.379707336426, -2.3604218959808)",51.379707336426,-2.3604218959808,false,35,12,7,1,20
952198,17/00094/MIXED,Avon Rugby Football Club,Pub/bar/nightclub,7843,Avon Rugby Club,London Road West,Lower Swainswick,Bath,BA1 7DD,1,fhrs_1_en-gb,2017/06/21,5,10,20,"(51.401384, -2.330074)",51.401384,-2.330074,false,23,216,4,1,58
709578,14/00303/MIXED,Forum Coffee House,Restaurant/Cafe/Canteen,1,3 Forum Buildings,St James's Parade,Bath,,BA1 1UG,5,fhrs_5_en-gb,2017/03/30,5,5,5,"(51.378645, -2.3605)",51.378645,-2.3605,false,35,14,7,1,20
681668,14/00145/MIXED,West Harptree Memorial Hall,Other catering premises,7841,Compton Martin Road,West Harptree,Bristol,,BS40 6EG,0,fhrs_exempt_en-gb,,,,,"(51.308105, -2.636755)",51.308105,-2.636755,false,2,274,21,1,6
204340,15247/1400/2/000,Crossways Tavern,Pub/bar/nightclub,7843,Crossway Tavern,Redfield Road,Midsomer Norton,,BA3 2JH,0,fhrs_exempt_en-gb,,,,,"(51.283382, -2.49019)",51.283382,-2.49019,false,25,302,27,1,13
997546,17/00241/MIXED,Giggling Squid,Restaurant/Cafe/Canteen,1,Chockdee Limited,Bluecoat House,Sawclose,City Centre,BA1 1EY,5,fhrs_5_en-gb,2018/02/28,0,5,0,"(51.382164001465, -2.3619940280914)",51.382164001465,-2.3619940280914,false,35,10,7,1,20
